user_id,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,Cluster
UID_0438,196302869,45958721,185288546,225943992,595679782,204946743,118559981,96096123,193148557,1533898515,166042827,69662427,100504442,145838050,250039235,172874569,157458466,205138621,2548085027,46192365,209632925,150932386,81918368,116263634,0
UID_0439,146244006,112474012,650575862,70775634,0,0,46351275,0,45602919,106116153,0,87693055,512984835,29431936,33424062,145025488,12320863,109875572,0,141185525,94955780,0,38992514,88898213,0
UID_0440,88465896,74767273,176502686,64668405,170553673,222024398,143738539,152332560,85515427,765013008,63839762,100757059,161487457,92582942,251623328,183236336,756359468,124914395,877198681,251411944,182306691,237922915,135244583,226236994,0
UID_0441,11438558901,9256903774,6500523863,162049753,499555869,106517729,294969638,120210176,246358818,2071150811,210179431,159147394,143725632,127188740,255375224,247314988,145898594,1324190305,423615505,230136586,107965519,290193462,433034693,10635315123,1
UID_0442,83019856,87886948,96532492,113217248,1900439830,92786183,95121441,118060467,33702916,0,0,114265679,0,91246317,127922739,114992710,0,26928242,33143655,59340083,83011601,108141706,38835672,91114246,0
UID_0443,158406981,203034706,175392615,122633252,89757672,179437437,2020200429,192803990,201499462,3063549086,189590713,220073639,62998020,71236388,124328203,223160864,171190620,97363660,1903269054,141287148,206973319,200042865,127282088,150075085,0
UID_0444,70848676,0,66989211,0,75618618,0,0,0,0,118505258,60217990,0,110567833,31010666,0,0,0,50488087,110934009,0,138292191,0,65996889,50463084,0
UID_0445,161154292,63172431,602530034,851311256,96748161,37000114,219969499,393120501,90661170,1621361675,203868798,90199748,205617461,254278526,176809176,104303443,200853349,168057339,2764878760,66528628,110834243,158413369,106728475,238717579,0
UID_0446,191413740,88560618,206614247,122827756,73285456,393739886,150351157,114704284,170101246,1855922198,1943877108,54328146,238026776,236192608,73062718,122049091,223515479,144736658,2800572101,68549865,192670494,188457565,168620817,142219788,0
UID_0447,128103425,17544729,46408785,64334910,0,99796803,33159034,68468714,0,0,38697342,1899603213,131118697,154538343,0,86181701,0,97676561,82756562,144809032,118232201,1413680708,65656323,64036622,0
UID_0448,130713416,164627336,767678503,83174744,120525303,114680794,217254362,2198214460,58164117,2740743480,106531200,155881274,177194051,156213791,23855664,106025713,121886625,125589747,1737377182,95352239,144892918,383066792,52135447,137968828,0
UID_0449,69740468,85422686,45343432,45945460,48785244,0,0,103439270,98380782,123399573,74130049,70583820,0,0,46934234,0,0,0,27283616,71344817,0,116453029,116135209,68675784,0
UID_0450,12100843991,13071417534,11290857107,1126094739,106407092,146392989,116331096,144714696,255541453,1827179710,208979626,425919326,184803910,235319407,282214360,179364862,352905580,179293563,299058432,102422168,257631956,275363150,318115069,12292238498,1
UID_0451,1249407796,81414643,82405666,19056217,74504442,56727425,62687299,102428936,87730897,124214265,1419856740,113258312,0,100329007,79188053,0,0,1505630662,0,68488403,29570172,91753907,73205148,65372888,0
UID_0452,11610498806,5932033031,7383103369,167425867,80477148,134344633,523183774,228020906,119827947,381743164,2384461953,813807590,504241817,512131522,487077821,483353383,401434768,284413057,92844082,308619045,361641897,378524721,118873722,9865534495,1
UID_0453,305983513,0,107746700,0,0,0,0,225066530,109701260,0,0,26658820,96358207,0,0,149407128,24057992,69807996,0,67776312,82137168,94400757,0,29786447,0
UID_0454,106004699,138060849,25090924,58336922,79104472,1160959943,132303127,0,0,119620143,0,30729443,48859866,69933889,106850255,114113355,90740778,54868494,94121078,109356851,46392369,0,12757700,0,0
UID_0455,0,49648435,71065206,0,0,888223094,103499963,77324715,90136170,101863664,85254437,0,113847254,0,94084138,1406748403,84208980,109337695,92751859,108169401,50645639,41623114,139362723,80641814,0
UID_0456,170505368,212678966,76472425,64924018,234107815,37441643,176708915,35871153,66986683,3211506520,136686663,2085768450,73247958,191175217,735988923,85089302,102215822,78985658,2759058265,211877844,179636825,154102728,150863659,183472054,0
UID_0457,91062808,109234632,127714185,0,71803783,121195190,0,55451351,0,0,147914541,822842091,0,0,121508184,47868589,85054613,84872859,57268690,0,0,42671763,90935358,132062682,0
UID_0458,0,93802457,60718421,0,90113255,0,102448284,39405453,100413483,118191133,91914971,114926688,123908863,128907850,0,46543861,52377987,0,549328171,69560678,49460474,0,65671211,94337368,0
UID_0459,193865126,183783771,182927992,141300318,2030769584,233563953,218792990,190792861,106025777,1757025038,74105986,215251291,49409287,107317989,206087526,110481590,113686577,149885251,3075943574,253642027,199010809,131502138,192461824,169110655,0
UID_0460,12102376503,6129463233,6808759946,329917248,592208870,419423109,571625485,418285924,537316437,103599880,272362090,548819695,222046234,478861963,498348212,323511759,491377196,240091028,545127176,221076879,367498271,484686889,326395168,11521550651,1
UID_0461,177063277,158291517,200111936,95057416,292358089,191179779,179633117,49918756,116598417,1150493556,154950371,231224060,88583952,63512513,218506821,119856632,209591739,135403598,2757022023,67064936,134679875,1949294765,216305207,53711215,0
UID_0462,118802780,166487505,2002432174,184594808,54886798,219872208,115431020,154530566,152614997,828295987,95659177,94145986,94523124,139233404,95629637,1079565286,69297365,203296377,2349211862,87316958,69820119,59179602,166052256,250948116,0
UID_0463,138113192,178669404,226550288,195697991,206766622,1844232176,209952114,219489691,167266614,1283417602,76010525,123778272,96014588,133221355,87006588,245118496,1753292630,205463412,2788933624,60615988,93877871,231340257,188377846,1226957216,0
UID_0464,124377619,94973996,145701808,255747423,1010860814,129706611,92851807,739243611,113763906,1391575664,60110924,80145981,112099194,66190909,44824547,192039244,92075957,78555403,2039777151,64662966,116985691,132671575,75686027,139134989,0
UID_0465,11208548797,5174325511,6718181940,177749946,480372662,296508236,371552190,517777549,108829407,386788723,210658242,461882261,214748440,1699583720,263614617,434006535,262933498,422124225,155276284,94951645,493782556,464408095,143712215,9994455467,1
UID_0466,11474030815,10023767006,9664031493,117951623,451858413,161631777,152314045,431558388,269041261,358835137,526811220,438436398,351145688,452670842,215024063,563054563,2157207851,496946882,170394408,182522422,824977375,271089878,191228191,12249048453,1
UID_0467,208407019,85337654,46428996,166668728,195179343,188876852,88797812,186295526,139621196,1660434017,133692081,157429098,54858590,69651153,157208916,154708603,105943112,191824245,849873224,1745624347,101327584,2090837743,91992609,125730543,0
UID_0468,7815839315,9915530206,13596625725,164971502,378879472,1314064415,484080711,336623402,80546862,373727342,90497331,281928938,366534683,324607092,290695646,285972906,246068028,353499952,502925943,245004436,145638076,268929162,562141342,5718889330,1
UID_0469,158572076,151278114,208192316,128986222,59264909,104221676,185846688,142881456,90988392,2139296315,128140760,217515746,25064459,140273247,482101538,164103400,246813499,49497856,648227651,154394994,198675694,184680010,163442616,127753138,0
UID_0470,194468309,212459262,152635179,177018153,181690146,105288963,228480775,1335155138,141975748,3089476839,206188778,185210474,192727229,116522398,156236501,86227900,1744684891,222651167,3348735140,145083648,147359609,173079001,101507933,84922441,0
UID_0471,1689971177,173455341,61377100,128074262,150033398,208559343,55626718,169740408,186497839,1617360881,226596932,195339082,57593198,40348507,175744690,238321187,45189712,154932359,3353775854,212673960,210021062,177433496,76494601,54770760,0
UID_0472,69876829,1483006713,851141706,128513603,159059948,1890122984,208604107,214755054,215854840,2506718783,56977601,132254800,149623539,116933375,164818956,237075496,118036422,220384599,979914850,119506580,180166878,233457005,163281526,91525372,0
UID_0473,0,76393922,0,0,0,0,0,134735034,970803320,0,0,142300159,63615566,76668932,80555622,77095271,0,0,0,89685716,1199720484,58856159,77945960,101096861,0
UID_0474,91194587,52915733,76301367,0,0,0,131893730,43954485,0,96462307,45187879,0,111916460,0,61681333,0,46254027,101263384,121895420,0,30975050,0,0,102063174,0
UID_0475,114094201,209699261,173901089,121588639,45576466,199838247,251380060,1271728858,158186640,1022194549,168216272,73013264,232494909,194158543,161130989,761542483,160355848,58849320,3671733227,171681536,47383095,120401070,91550201,217943615,0
UID_0476,120666430,187431623,202510592,89537049,123875718,175859843,76628980,103597502,213803496,916476680,130204344,162954949,117910116,1916068290,189897965,126942737,107200065,127753641,948722007,128828692,137052785,170305370,206028359,166571426,0
UID_0477,120513562,132810911,126143651,43029242,59910924,143368285,39089931,147676610,107856002,2645284139,239419699,171652329,876866197,148095516,61165790,229351764,123128567,224486078,1846457250,120653128,118892301,206634420,1306960429,93169039,0
UID_0478,7741509618,7395664010,11930798948,132653839,474507715,378911225,197933943,218168754,484000701,1785260189,2486085107,558487814,452304864,68636349,105087059,471819880,452414292,267421541,328200676,146035131,274452753,322939312,387478271,9077109507,1
UID_0479,27056363,0,0,46584248,51951882,0,0,0,45163590,87245762,80814054,0,39528760,0,89593241,53898370,0,93090548,57636046,99655473,0,41873111,0,0,0
UID_0480,86337534,95777175,81078655,0,118662838,51817684,49881929,899377365,81112577,0,46581391,90650851,54071315,0,808165986,75824798,108818819,56802468,73791253,100942268,102910836,93492489,0,0,0
UID_0481,143911351,0,0,134422243,0,0,51958988,149046216,71764714,79729489,94267896,64220675,0,56261167,0,0,435449127,20587578,0,0,0,123451491,79794509,0,0
UID_0482,10713346656,11962488590,10900235210,462528598,1650347025,270721118,351233801,448936971,412367976,316061201,187263570,272757320,492804477,322620324,838852260,200381204,59992661,418671715,279641489,1815438875,255882016,465350613,346866669,6027713812,1
UID_0483,132315267,117470129,1051935388,76322570,66992395,255182192,200072874,91634260,195446710,2957877628,176586729,187710682,179813581,84369397,242494504,170323379,220373468,134238384,1541740908,174519720,166012400,199065197,195022762,71874426,0
UID_0484,133696601,41450037,0,80385221,52638575,49378428,98295071,39339659,0,57804342,72491625,70004921,108404557,0,0,0,70851626,0,97441727,100074110,92544974,0,0,53360386,0
UID_0485,76835061,128339512,0,0,1219086797,26546033,1642070574,91093251,108739867,0,90404045,1123864844,42251310,94389176,53465438,0,0,0,75619127,0,59623830,0,0,133916692,0
UID_0486,158747816,145556539,41294261,128753533,200744539,189204102,233580968,143043810,86189909,3010132222,154582637,125908464,145938775,95862947,54904009,52614346,127983636,51003749,2630889292,52426124,91303953,1753105454,97829006,94333796,0
UID_0487,163652184,181305254,67918697,153399887,135178254,329926105,94497603,230272403,35114741,2974555457,172130408,107389842,223398926,84417552,113233573,218269759,76791110,230251913,1351963427,140162095,225692056,198167395,175857681,2147006879,0
UID_0488,188747230,124156980,183676089,172847756,69703005,68264508,101022612,109116278,186068055,2841741787,58875109,52769616,811557890,78229930,148544650,50901206,205172885,1306581762,1702055670,165727736,100496097,1910284741,204452770,132015192,0
UID_0489,219895304,211281671,123506850,166178111,952248316,90817693,163667723,83421006,120169435,1244719668,82436056,162452742,199441254,185502452,109162962,89861531,177774765,53540739,2683506288,102736113,118842218,80546113,49639828,120094003,0
UID_0490,0,0,1513226447,2005487452,0,83456722,0,0,31335662,134570598,50924439,22370602,0,42275185,55474096,36076968,77335755,0,62210420,83457623,0,102139593,0,0,0
UID_0491,109002115,166387443,122146413,216397709,157472396,172259370,62240044,98116843,173966179,3263811953,117277547,137023892,116222796,178585853,144331458,103341333,867486727,42479832,1490275992,207589114,782770174,59192221,82987889,936012297,0
UID_0492,48386150,124539011,0,131831877,98750802,93364909,60580801,135371097,0,2193005105,30534158,0,0,0,0,91598902,0,48713630,0,35975878,0,86850434,95150237,109658590,0
UID_0493,178185401,1815175877,178348475,97457724,65490161,24497673,183024186,186512090,125556528,2462778886,135589110,204860917,237960867,171967576,63846069,165381750,194579659,71302032,1904446973,211372022,216056650,70897051,1298846483,49565206,0
UID_0494,106861380,239698778,103852839,67289218,1394074079,218435023,111326373,148175333,75894365,4243497988,45128135,43738045,136176413,231337307,130416562,201283423,76431904,159319222,1345178384,2311542431,36853747,51154152,148806373,151524602,0
UID_0495,94766958,153311337,2303387241,213610377,157468668,87489471,109860248,251052434,228324410,2548995844,87061479,153375003,103816525,139262646,239359221,222409949,115574243,2152174242,619090510,109115396,153116929,98925111,886575330,161948845,0
UID_0496,91404315,0,79495247,39848302,41412306,38244082,0,1276336206,0,0,0,0,118163544,67935066,94629116,104972963,118511582,153409430,58793918,0,34701249,0,75145074,0,0
UID_0497,153266440,221684222,84043165,94856727,170231545,165594970,84103139,65518635,152455941,2835017913,102857676,188465431,165025301,126496675,234333273,66677241,158947386,167184563,2293315838,139190079,121928439,96795997,116500544,109681978,0
UID_0498,0,980767869,39274840,108831636,94085981,0,99801746,128995272,67537233,66158659,72537997,0,68560108,0,114784496,0,0,34520826,43529615,96720742,77585976,116629638,0,0,0
UID_0499,173780696,120234556,63138103,246431934,83140133,78595761,121078368,130711228,79319602,3207635889,208078028,968475278,213735809,197536936,206345382,152933635,79303324,51474033,2476478864,161151997,121983825,1081103873,165999094,69319956,0
UID_0500,114495092,58302320,123732834,495615531,0,36053511,0,56663325,60507032,599722497,88078881,0,0,0,0,92435493,0,0,1174594640,0,0,66955237,0,37174486,0
UID_0501,234109692,1694066109,147956273,84092811,131219983,85545668,83968065,69715189,206907526,3260589596,185805454,132630084,1785563691,168703163,234896201,165756172,199471792,202758463,685132313,146914086,56489628,78615356,133506655,174059029,0
UID_0502,134624151,76703369,211986028,171303872,147824330,71821843,230341656,82872904,707270637,2042649985,150957753,130072275,209412172,231673162,223954999,163788666,100733270,158686578,694954471,213591579,45279162,169276389,50075595,642651463,0
UID_0503,47654693,318754634,49892535,71734402,145590253,144328580,41407097,14208350,84080056,75361589,111775782,0,0,130546247,974939591,57972246,0,19429208,1152304531,69820432,91015314,0,0,0,0
UID_0504,92767277,2217895535,150972146,0,104596121,99639039,118725545,62542908,144141307,95651676,0,0,0,0,55602799,0,0,74139582,53543055,31200618,0,64300330,37669753,54551964,0
UID_0505,0,63234317,0,59506541,131603593,108790825,66818262,0,0,66845854,0,66006271,44928413,66492799,125418422,36344892,0,0,83299979,0,0,0,0,0,0
UID_0506,87824298,72427950,66287468,43440342,43816288,0,87740668,9174969,62606889,853268154,127080217,49262308,82504903,102633250,50448970,0,0,0,141489461,53806934,133758552,78786206,56890343,116487560,0
UID_0507,10547680449,9490652090,9187198162,1078481836,283476295,173315231,99002221,283649329,204879322,516499070,450798496,207321003,285777609,481279513,257020164,173965107,106954192,1080953959,459346882,524259654,325518447,175367750,180411233,10064918695,1
UID_0508,0,68714230,0,108087321,0,92049484,111772697,144800431,100214485,122076339,19383160,66803848,44576662,49842276,0,117688298,19342850,140600874,139240065,0,134808525,82243861,48361352,89372842,0
UID_0509,79816814,118506723,52479554,0,58675822,127583597,75909913,97832249,0,47305938,35754890,84375238,102210489,0,76021094,2085876941,103051581,142464992,79546788,0,120842073,69910025,69659244,0,0
UID_0510,5546383657,8925983429,9211037132,295060199,530438380,453556197,314124322,526885544,1110292713,186039567,452886929,306225819,254579027,521734115,350912887,519962323,250537364,367176165,128651335,373385749,319000630,336411491,414180839,10619220654,1
UID_0511,5731778612,10474743556,12038656788,352505432,463826386,287297942,332008471,351559318,345709366,432142172,459623185,128194314,118590857,370586797,394749943,2011178783,474923448,486735352,308182722,149410843,336422599,464351190,259759985,6657244009,1
UID_0512,168987987,77702025,2146700312,129106621,171580530,71029867,59956204,142995576,86693375,2808759653,93713218,147404884,210042791,105231170,206355856,1590774463,218744113,199133886,3955191173,121709640,106048527,132166406,30488275,122231393,0
UID_0513,0,88136111,18204769,100867066,87404478,1046499135,139672317,83852221,85268618,58160100,114071889,93651888,0,0,104957970,80814731,110739504,117086999,0,49695079,44125309,94521876,100038815,55365797,0
UID_0514,0,84284577,94624288,77984721,58686956,638965332,51648039,126478901,51211490,1439974474,25955219,0,62812750,28116783,46776683,17606933,68620205,74856337,0,33389995,13633161,130750911,1133627692,0,0
UID_0515,114761001,45274141,0,134845231,413749175,50662183,82097826,98947979,0,108109919,45240796,0,86502255,107339955,818639840,92711090,0,106946493,57674160,154323439,84983867,105873604,2069375651,0,0
UID_0516,64919304,140056395,227312126,210777172,79318261,180838975,202078060,38610110,64561150,1476744223,1462922134,1823162532,191354910,245676897,207302944,209061264,84729612,153626858,3241510195,159774724,150932509,189229091,121161875,254137709,0
UID_0517,9370685049,9856445507,10698536707,389413200,97486475,956961911,173449482,482224313,661915511,236564912,510179528,225318312,147223142,199854220,987914040,530447728,515892442,330451984,177694920,152953167,524230157,508855818,397717298,10714829746,1
UID_0518,40998611,145773164,62191365,0,0,0,102797724,81703305,78549354,31248364,0,0,0,92966408,79942467,90411861,0,49162228,0,0,0,39011636,40569353,851605814,0
UID_0519,246592177,191875956,491823630,186342089,658238470,203304011,28536985,104075684,79818412,806717461,93889514,139999373,84176293,205350243,57302254,52237933,91123543,242849915,1451461899,49253030,167626695,63269505,105852653,224450320,0
UID_0520,0,66534310,0,77627878,0,127981098,97495552,0,0,30812103,0,94833749,0,115109277,0,122704767,0,93458733,41927070,0,0,0,98038468,1543408883,0
UID_0521,161269602,176128312,68841114,160615737,192751235,67658336,94225702,53709236,80698717,2064038823,242642109,114107561,224026467,223799245,168674803,222002779,154179925,618536534,2890209523,51955431,196386539,89130577,229462154,88811323,0
UID_0522,140946193,1765693828,28539899,45307180,47254838,49480345,94716969,0,0,77702166,59618640,13562489,0,110679389,72192268,57996117,96429718,40355965,114380285,94427827,96731175,0,127552027,48561806,0
UID_0523,241015919,197442634,140195091,775400523,232877389,112036866,135827967,75661291,132478586,2270741848,208855411,47928156,181542565,126482384,85497566,180330716,217158352,1661049048,2977716199,122929333,81975235,121581390,185816208,177464850,0
UID_0524,59688391,188946337,1014779629,144745615,198662680,91631932,118025715,1798246802,101651024,614755213,178368029,150107608,217102256,38056333,158278512,119829024,107541408,190459137,1585709575,407655432,232703907,183537328,172665250,137460809,0
UID_0525,202074377,219039261,101342838,67789676,137985916,165599489,208421605,162296035,121225247,2605956502,38575354,124098523,153687944,115850915,48626986,390895415,219597024,56210343,1386123068,62004151,205726505,1353977497,187372714,240061446,0
UID_0526,101576191,87258928,32233412,226025232,155223082,74750373,224784350,94314409,52893993,1607805240,47916891,119316940,1927654032,222494893,60161087,107243830,168446205,99596988,2390543675,209143782,56997642,2074471777,64647982,165903642,0
UID_0527,34815496,44233988,1431570940,98438700,139276951,197558258,219633139,206464123,214342732,2916604907,164988648,85585444,197501768,84332686,67106025,241246143,144718760,48136600,1864248318,69114989,185397236,183139062,145619575,85168881,0
UID_0528,22004958,57348864,171600365,66398692,61149816,236438198,1012300514,105127550,216039740,2417361096,136312270,199112525,134069991,207134301,173135651,208689731,121299334,252545959,722732136,72665363,188755593,113749968,63583900,1982468833,0
UID_0529,52639601,0,80430410,111833433,107740440,113432165,26186790,87950557,78900107,59882652,0,105069868,0,125465275,2140595489,29619354,65655632,0,44785494,0,0,83869993,991609749,106323070,0
UID_0530,180965564,80740789,110226131,211638696,242017463,145171475,72764900,84502787,240946316,1676259095,31833296,67182984,54700023,146063452,54190444,39519785,57887178,164830837,4715948957,64789877,223703045,1201844088,221873084,99055683,0
UID_0531,0,50270137,96945379,87288188,68401063,0,1986092890,41365690,0,0,126155150,116715109,0,92395394,0,1640423301,79099871,0,0,0,105239821,59183758,118199951,130572367,0
UID_0532,7980495061,11694390835,5518316697,494780639,324881844,128841883,138799217,380433837,391326698,233037429,488715350,512703386,551699456,263744854,176513467,555076469,140107815,413754561,221211399,116872378,432228914,1652915541,244185439,7881644301,1
UID_0533,201378230,211223196,164350410,144169163,48521147,188474782,116888641,49808303,76498903,2272800715,220247941,148101529,97375841,43824622,1145681323,102565881,208307480,90126390,1830982919,188453224,80278635,83082719,190360553,187870858,0
UID_0534,1400864823,186827372,67247981,218476304,162298192,51068193,252048891,106182950,36861586,3369089740,22973172,142027229,159218644,194447525,122707025,83063542,162107628,91464628,1384441086,211945955,54837259,182630831,56773119,103404100,0
UID_0535,55429904,0,0,100885706,91980173,118849538,92222003,46792537,66774715,0,70414556,0,449708618,109219295,0,118668592,130767550,94972032,0,42105366,110720310,0,1734222896,54468232,0
UID_0536,0,0,0,96123049,0,0,54548863,83737213,0,76183865,0,1038660740,0,121765327,50042358,0,77690525,76346191,78192875,0,0,20914442,58543885,0,0
UID_0537,139886247,199384177,86280815,177346884,126247797,200481573,93204429,83217280,1395248732,4284124213,139272292,142285963,109308423,101901704,43908257,125299063,119428344,104005277,1978610650,193067572,1568557202,46605751,61179408,116360074,0
UID_0538,67400430,180296564,47099109,243440741,1294790690,237903447,208801666,192062511,165719093,1202439989,49052271,149238400,120406068,42069523,209500271,229279237,177670812,136291869,3165453528,43601206,154170801,179896669,107387182,173592829,0
UID_0539,0,44734122,88683426,115584656,52895432,107224952,0,94632807,95663088,85777396,26580822,0,0,0,58575708,122093626,0,0,0,49248424,0,0,72231977,0,0
UID_0540,4709549821,11980493994,12642511538,1825541521,325068004,194359179,174428503,129838457,352892761,354259332,463439723,293335469,526291119,247481580,175492545,507145873,1955029061,90592548,166434824,246857927,488946470,416800789,346046345,8527214232,1
UID_0541,0,90672768,67844717,30385683,91361202,136491228,0,108852870,0,116655050,54800739,57825010,88184141,83872474,44005677,0,1916525020,54108610,895526356,98681384,116248499,146403909,23116884,0,0
UID_0542,134158349,183572008,70161054,128239798,118347195,63432101,208350339,125163625,81473224,1695813608,114318028,171571593,82712187,72972814,812061515,513248996,121218593,79745432,2572780037,125003329,94722617,197895938,143015046,208099276,0
UID_0543,94393323,26366402,0,0,0,88397988,0,76175198,94284151,106671211,44910284,85195647,72690252,117517335,0,0,1012260359,0,0,0,60273711,0,0,0,0
UID_0544,28525669,0,0,0,35813634,0,43381484,0,100726341,0,0,42103179,93841875,0,52092402,0,0,566210381,66644330,85415679,110214898,1000744819,93526414,0,0
UID_0545,56944438,145086198,78379906,219745491,183634634,107743116,90097056,70340017,153320682,3214925946,166295415,2120781153,230579278,241763836,106490478,202904569,43729430,144468524,2196081438,220954476,168135218,130701799,115871606,81508466,0
UID_0546,207863626,216262694,94951305,206839979,188124241,144069238,842230595,145513926,100073206,2186996640,55751381,120185019,119646269,204636613,159221168,192552844,158701865,216992847,2036108808,161548396,200616111,94531990,91627496,126307456,0
UID_0547,45993419,1576281034,0,56177110,42744480,31131935,65937171,46403098,0,109916357,0,98401004,49463436,0,105081304,0,60851722,40079634,0,0,56867290,126926690,0,111172149,0
UID_0548,106562075,821148931,1892105648,0,0,0,98742338,0,98984819,46639587,0,34936906,0,126020153,0,0,81788825,0,94609247,60414370,0,78144270,122557963,103078622,0
UID_0549,93909511,125525901,114848067,130452725,105053431,0,106901291,83366172,114989294,0,58289169,0,120549024,64085556,92550357,0,50286105,0,0,0,0,0,0,98975834,0
UID_0550,194105940,169892061,736096690,115831355,114945830,128268630,206146221,119504283,230476961,1695426296,42522414,186292224,151974480,99939190,105038608,47286800,62440974,219409210,2406597608,245411177,1755599920,142028825,113356129,70517865,0
UID_0551,6868219923,9419631156,11249461380,492747057,407541301,112295941,445993822,320423942,152520540,308868877,118233548,186860054,185965732,387111130,418066483,1545602785,428903504,167292167,526730908,293780775,257417785,326082844,480929762,5063847027,1
UID_0552,10441290374,11339700123,9146270081,544083616,105516892,209829210,2091576483,714711612,501969316,146181371,499918456,351606695,289270013,302974848,286647995,452157025,461829320,403684247,104060103,380443602,250470483,350082745,257257618,10963639830,1
UID_0553,149130875,175412571,62361748,212103498,81988332,198146271,169091003,203760282,1581846225,3188844889,1652019165,38262951,113547858,158651714,1666650232,95787315,91365443,85073066,900161229,112970681,172555486,87216597,87724785,235685163,0
UID_0554,9206383101,5883957662,11565155237,468714289,361264661,272360416,273164783,297748194,216199216,351880134,293811563,362558393,311443273,250329350,114873082,183055654,500620394,926533128,150733880,403631426,121217168,510545554,421507400,7693760181,1
UID_0555,51473824,82374873,0,0,0,80521039,74810857,80643951,66865206,76419035,62935990,107056626,1306385918,2081484543,91804311,54684886,80071136,82954696,86660420,69438468,49901236,34924966,0,143573708,0
UID_0556,97901347,139824897,107549845,80714989,0,80784425,10482078,57777629,0,146753923,0,58983282,7353677,1548764730,79461536,129684627,0,1765451412,133468602,106566260,109209287,0,2098065481,55729359,0
UID_0557,12198160,126942263,53759803,367248085,70462163,0,53932429,116918711,13870795,27415165,140182032,47171223,48658363,51419656,78747773,82820539,216010144,61266291,70943986,0,103602724,0,0,0,0
UID_0558,11112463613,12002847919,6310134665,218787387,2090086272,550677082,118472772,508024784,466856916,517212159,589956267,300993710,378691183,477090733,433938892,264378552,167872704,303484921,364898000,75979396,483757857,254701614,327356821,9925776237,1
UID_0559,0,125035756,45594765,0,59432979,0,99891286,122867921,42659645,41171492,0,101455901,122435303,132063406,0,0,55042271,56964661,0,0,44425715,0,93316849,0,0
UID_0560,159740415,1471895838,118676956,120542722,239429857,86605861,150562081,1067515341,73189789,1487384444,229217821,153209950,19106633,185255677,180829382,227394497,219642648,1321756910,2815777829,140176521,70467402,180937304,167196787,192285256,0
UID_0561,0,63698358,0,145522563,104388448,0,56170384,0,25372864,96771042,101686834,97757196,959787706,131717714,0,0,39636456,42257500,0,0,469574679,0,0,84738914,0
UID_0562,67870225,88256059,218983637,119357210,186398827,136546982,228758347,213951091,260730380,2322945923,129369055,125288614,91627586,204680337,244084191,115094875,105543244,1306107178,1288946013,154080204,806128870,163891442,962279909,158315648,0
UID_0563,233928920,174725995,1654580752,89503014,91435133,195678607,149779155,210283661,41169159,1744350368,181878688,165399739,134170512,192757488,215560271,56471974,128405578,670407293,781408470,64464559,87597705,232600110,104552002,781367802,0
UID_0564,73626356,123660835,112183488,146610205,52767261,49611349,212354322,234318634,66301274,805479769,1287682105,140950769,162104284,198422618,1222920077,210912731,554720612,140414562,1339429210,57328353,248644151,191979646,137675438,183252033,0
UID_0565,123029817,96836943,345946078,86387770,55172026,128780369,140993267,0,133360074,95712324,0,11833011,122312901,82848898,0,17131078,0,53482350,0,40972020,141083197,123318158,0,110698962,0
UID_0566,0,0,68103651,0,0,51310795,0,0,63630733,0,0,70841948,0,149286593,52628137,1970214694,42803152,0,2043311284,0,14836582,38558515,0,31882702,0
UID_0567,110065960,226147941,45033448,95393713,129043145,72688274,943939402,190121164,31880110,1611125900,227688139,65101608,103262309,50763997,165988181,141063232,60174969,134410499,2427524316,147294318,49991487,114310858,63955876,240612583,0
UID_0568,74526124,70048092,162437446,76613597,187618802,1512971316,88932080,248827590,226781491,574963654,154898370,74102914,141073354,201795421,202120691,59543662,161721477,127077487,3189860943,84577148,71921182,217664659,1904327565,121507225,0
UID_0569,9364333582,10513765538,10296197706,320327114,481891026,451170824,494361892,76105556,163465794,426780235,394474257,195271941,292323598,220872952,493677665,131759780,377921450,234953785,371287874,454484039,372998161,176250147,1154470988,8459628920,1
UID_0570,0,56893763,0,47977165,83790954,129401161,0,0,0,115298772,0,52782587,44444432,62663030,86064855,75546643,130458835,1046108431,1398739943,0,0,0,0,0,0
UID_0571,119887456,68335585,0,56193549,72449630,128306560,108368281,69319243,97938991,1389544648,51780441,80401373,0,82735091,0,0,0,0,1938998941,142964231,135206092,47493361,0,0,0
UID_0572,114819955,106867575,78357504,0,150574034,34373645,38754759,0,94096043,123281474,1326804940,0,0,60483493,116717118,0,70293890,39212154,62996734,56308775,118836995,91062668,0,48204592,0
UID_0573,96733891,1062842525,1047636713,81296374,114048846,0,51532349,116873883,103374793,0,70004554,102920045,0,0,118503301,72633830,62666795,76174184,0,83349429,0,0,944794725,124473010,0
UID_0574,202248026,190156557,247293402,147590167,220632044,209847901,79902867,217878909,65516779,3057399104,179253128,119539752,46318163,85464462,162704369,119961220,166546152,191460190,1668549599,234163583,189786450,1720507822,138091724,133161800,0
UID_0575,166823616,103557151,155261730,247653802,32087288,32048350,246875577,794223647,91507101,1862754625,1737583122,122248034,195339191,121444766,120473418,169047876,194110185,50868273,2885367314,210192961,84108733,133819282,93988183,208708520,0
UID_0576,66444777,178212581,147701331,58986705,158856698,116320752,200952277,201903887,122098002,1682601873,75127586,165330542,419310945,238066799,96671518,229711067,60012712,172926267,1223599957,167575103,175975990,57089261,248992031,1698686357,0
